,State_abv,City,CH_Latitude,CH_Longitude,State
519,MT,Fairfield,47.61482608107663,-111.98348869709775,Montana
520,MO,Eldon,38.3497912,-92.5575339,Missouri
521,OK,Woodward,36.438805,-99.43794,Oklahoma
522,TX,Archer City,33.594606,-98.62551,Texas
523,CO,Limon,39.262677,-103.691055,Colorado
524,ID,Twin Falls,42.569396,-114.480363,Idaho
525,UT,Tooele,40.55255,-112.296188,Utah
526,AZ,Glendale,33.524636,-112.171171,Arizona
527,OR,Portland,45.57786,-122.659043,Oregon
528,OR,Central Point,42.404792,-122.855072,Oregon
529,WA,Lynden,48.948679,-122.451035,Washington
530,AK,Wrangell,56.46925179574355,-132.3796800833283,Alaska
531,AL,Albertville,34.266682,-86.204247,Alabama
532,MS,Laurel,31.686789,-89.138309,Mississippi
533,AR,Russellville,35.245108,-93.137943,Arkansas
534,GA,Atlanta,33.8664508298147,-84.3370681951065,Georgia
535,MS,Tupelo,34.292168,-88.755813,Mississippi
536,OH,Columbus,40.05948,-82.93631,Ohio
537,WA,Omak,48.416026,-119.510665,Washington
538,TN,Cleveland,35.131482,-84.8791,Tennessee
539,KS,Coffeyville,37.040049,-95.598724,Kansas
540,KS,Frankfort,39.718307,-96.416974,Kansas
541,KS,Lawrence,39.008232,-95.234062,Kansas
542,KS,Liberal,37.034678,-100.911294,Kansas
543,KS,Mankato,39.784439,-98.21112,Kansas
544,KS,Sublette,37.480644,-100.852907,Kansas
545,MI,Grand Rapids,42.832995,-85.664506,Michigan
546,MI,Ludington,43.953371,-86.412936,Michigan
547,NM,Questa,36.73786274012627,-105.5958522478504,New Mexico
548,NM,Ranchos de Taos,36.36601686100519,-105.59961753372956,New Mexico
549,NM,Truth or Consequences,33.132869,-107.246225,New Mexico
550,NM,Lovington,32.967399,-103.340593,New Mexico
551,MO,Crocker,37.92224504960846,-92.25886869577027,Missouri
552,MO,Dexter,36.800454,-89.950219,Missouri
553,MO,Eldon,38.34409,-92.562059,Missouri
554,MO,Macon,39.734822,-92.476806,Missouri
555,MO,Marthasville,38.632992,-91.065547,Missouri
556,MO,Springfield,37.157144,-93.295227,Missouri
557,MO,St. Robert,37.825324,-92.140219,Missouri
558,MO,West Plains,36.732505,-91.857512,Missouri
559,CA,Hayward,37.6348,-122.051951,California
560,CA,Los Banos,37.057079,-120.810721,California
561,CA,Madera,36.950158,-120.04964,California
562,NV,Wells,41.105285,-114.973815,Nevada
563,NV,Spring Creek,40.75121,-115.629484,Nevada
564,AZ,Phoenix,33.44572,-112.092479,Arizona
565,OK,Claremore,36.353369,-95.584167,Oklahoma
566,OR,Medford,42.36317,-122.85563,Oregon
567,MA,Tewksbury,42.629512,-71.270846,Massachusetts
568,MA,Lexington,42.446147,-71.255103,Massachusetts
569,NY,Riverhead,40.940028,-72.652774,New York
570,NY,Valley Stream,40.648881,-73.707638,New York
571,CA,Los Angeles,33.992627,-118.317126,California
572,CA,Los Angeles,34.088243,-118.223768,California
573,CA,Los Angeles,34.085569,-118.382413,California
574,CA,West Sacramento,38.572721,-121.546207,California
575,RI,Kingston,41.490237,-71.534763,Rhode Island
576,CA,Victorville,34.53939073408298,-117.2961996095092,California
577,MN,Morris,45.325268,-95.580093,Minnesota
578,MN,Benson,45.314149,-95.597034,Minnesota
579,MN,Austin,43.678937,-92.980113,Minnesota
580,MN,Coon Rapids,45.15281,-93.272259,Minnesota
581,MN,Brooklyn Center,45.074958,-93.287884,Minnesota
582,MN,St. Paul,44.962858,-93.03913,Minnesota
583,MN,St. Paul,44.95859,-93.166635,Minnesota
584,MN,Shorewood,44.907799,-93.531939,Minnesota
585,MN,Shakopee,44.798999,-93.521407,Minnesota
586,MN,Bloomington,44.807343,-93.351905,Minnesota
587,MN,Eagan,44.826776,-93.168119,Minnesota
588,MN,Eagan,44.843646,-93.123553,Minnesota
589,MN,Lakeville,44.643244,-93.289764,Minnesota
590,AZ,Nogales,31.41015364453407,-110.9557721507874,Arizona
591,AZ,Apache Junction,33.41283990898074,-111.5629468662357,Arizona
592,AZ,Willcox,32.22244795063468,-109.8732726587219,Arizona
593,AZ,Flagstaff,35.268568,-111.545167,Arizona
594,IL,Des Plaines,42.018189,-87.922158,Illinois
595,MN,Belgrade,45.452715,-95.004701,Minnesota
596,MN,Luverne,43.640938,-96.213763,Minnesota
597,AZ,Williams,35.262199,-112.183952,Arizona
598,MA,Chicopee,42.181436,-72.578149,Massachusetts
599,MA,Westfield,42.11222,-72.711945,Massachusetts
600,MA,Springfield,42.138924,-72.514322,Massachusetts
601,MA,Norwood,42.198516,-71.186058,Massachusetts
602,MA,Weymouth,42.246005,-70.938866,Massachusetts
603,MA,Hyannis,41.665121,-70.301508,Massachusetts
604,MA,Attleboro,41.951997,-71.272318,Massachusetts
605,MA,New Bedford,41.66074,-70.941909,Massachusetts
606,MA,North Attleboro,41.9809283,-71.3303894,Massachusetts
607,RI,Warwick,41.70186,-71.399194,Rhode Island
608,NH,Nashua,42.704754,-71.440475,New Hampshire
609,NH,Manchester,43.014822,-71.451746,New Hampshire
610,NH,Portsmouth,43.066864,-70.776968,New Hampshire
611,CT,West Hartford,41.724095,-72.723925,Connecticut
612,CT,Hartford,41.795556,-72.664135,Connecticut
613,CT,Meriden,41.53435071528261,-72.79419169577028,Connecticut
614,CT,Danbury,41.391202,-73.458418,Connecticut
615,NJ,Jersey City,40.739785,-74.063833,New Jersey
616,NJ,East Brunswick,40.44863757744279,-74.39721353862308,New Jersey
617,NY,Rockville Centre,40.658112,-73.634055,New York
618,PA,Coraopolis,40.526297,-80.211333,Pennsylvania
619,PA,Glenshaw,40.516269,-79.954447,Pennsylvania
620,PA,Pleasant Hills,40.341375,-79.964158,Pennsylvania
621,PA,Pittsburgh,40.516645,-80.004231,Pennsylvania
622,PA,Washington,40.199432,-80.205843,Pennsylvania
623,PA,Erie,42.153379,-79.989521,Pennsylvania
624,PA,Altoona,40.499992,-78.389966,Pennsylvania
625,PA,Harrisburg,40.320352,-76.791595,Pennsylvania
626,PA,Chambersburg,39.9229631,-77.6015608,Pennsylvania
627,PA,Lancaster,40.092238,-76.349328,Pennsylvania
628,PA,Williamsport,41.243146,-76.994371,Pennsylvania
629,PA,Allentown,40.625824,-75.433108,Pennsylvania
630,PA,Scranton,41.412464,-75.672469,Pennsylvania
631,PA,Glenside,40.113251,-75.170627,Pennsylvania
632,PA,Philadelphia,39.957666,-75.218648,Pennsylvania
633,PA,Philadelphia,40.052496,-75.051064,Pennsylvania
634,VA,Manassas Park,38.769923,-77.452272,Virginia
635,VA,Gainesville,38.797527,-77.61155,Virginia
636,MD,Suitland,38.838171,-76.940476,Maryland
637,MD,Baltimore,39.34799,-76.692348,Maryland
638,MD,Catonsville,39.288452,-76.728821,Maryland
639,MD,Baltimore,39.261297,-76.658173,Maryland
640,MD,Easton,38.792058,-76.066174,Maryland
641,MD,Hagerstown,39.68898,-77.734904,Maryland
642,VA,Richmond,37.556486,-77.454863,Virginia
643,VA,Richmond,37.503362,-77.475459,Virginia
644,VA,Richmond,37.577444,-77.489022,Virginia
645,VA,Richmond,37.451199,-77.442378,Virginia
646,VA,Chesapeake,36.789566,-76.238445,Virginia
647,VA,Virginia Beach,36.844557,-76.148369,Virginia
648,VA,Newport News,37.13884,-76.546967,Virginia
649,VA,Hampton,37.042846,-76.379056,Virginia
650,VA,Portsmouth,36.808964,-76.367622,Virginia
651,VA,Petersburg,37.197927,-77.377395,Virginia
652,VA,Roanoke,37.2955311,-79.937022,Virginia
653,VA,Roanoke,37.304957,-79.977533,Virginia
654,VA,Roanoke,37.29681,-80.009044,Virginia
655,VA,Danville,36.594923,-79.411721,Virginia
656,WV,Charleston,38.374699,-81.668918,West Virginia
657,WV,Beckley,37.806682,-81.183334,West Virginia
658,WV,Parkersburg,39.244688,-81.552899,West Virginia
659,WV,Bridgeport,39.266674,-80.28085,West Virginia
660,NC,Garner,35.72547,-78.64714,North Carolina
661,NC,Raleigh,35.820809,-78.593763,North Carolina
662,NC,Gastonia,35.25632,-81.111668,North Carolina
663,NC,Asheville,35.579606,-82.518149,North Carolina
664,SC,Cayce,33.981128,-81.063751,South Carolina
665,SC,West Columbia,33.982017,-81.109128,South Carolina
666,SC,Columbia,34.024807,-81.012362,South Carolina
667,SC,Columbia,34.047211,-81.104319,South Carolina
668,SC,Columbia,34.084679,-80.935507,South Carolina
669,SC,Spartanburg,34.972942,-81.938369,South Carolina
670,SC,North Charleston,32.908145,-80.024339,South Carolina
671,SC,Florence,34.202036,-79.769085,South Carolina
672,GA,Decatur,33.749436,-84.22583,Georgia
673,GA,Smyrna,33.82487238075243,-84.48800948650819,Georgia
674,GA,Stone Mountain,33.79028,-84.230988,Georgia
675,GA,Norcross,33.904974,-84.204327,Georgia
676,GA,Lawrenceville,33.936021,-84.12031,Georgia
677,GA,Riverdale,33.557101,-84.413272,Georgia
678,GA,Snellville,33.842699,-84.061184,Georgia
679,GA,Atlanta,33.857618,-84.341682,Georgia
680,GA,Atlanta,33.76567945257311,-84.53068327116392,Georgia
681,GA,Chamblee,33.864748,-84.286938,Georgia
682,GA,Augusta,33.469164,-82.074659,Georgia
683,FL,Jacksonville,30.309943,-81.740677,Florida
684,FL,Jacksonville,30.388098,-81.684997,Florida
685,FL,Jacksonville,30.289022,-81.558776,Florida
686,FL,Jacksonville,30.239682,-81.742219,Florida
687,FL,Pensacola,30.442762,-87.240542,Florida
688,FL,Fort Walton Beach,30.430868,-86.638392,Florida
689,FL,Gainesville,29.659612,-82.325314,Florida
690,FL,Altamonte Springs,28.661493,-81.405843,Florida
691,FL,Sanford,28.754746,-81.287746,Florida
692,FL,Winter Park,28.609298,-81.365676,Florida
693,FL,Orlando,28.55433,-81.334677,Florida
694,FL,Orlando,28.504136,-81.377038,Florida
695,FL,Orlando,28.551981,-81.438959,Florida
696,FL,Melbourne,28.115297,-80.62201,Florida
697,FL,Rockledge,28.346861,-80.726852,Florida
698,FL,Hialeah,25.8784,-80.324703,Florida
699,FL,Margate,26.249825,-80.200424,Florida
700,FL,Pompano Beach,26.2186,-80.139242,Florida
701,FL,Brandon,27.93731,-82.289314,Florida
702,FL,Tampa,27.963881,-82.43922,Florida
703,FL,Tampa,27.995738,-82.518845,Florida
704,FL,St. Petersburg,27.808369,-82.728703,Florida
705,FL,Clearwater,27.989719,-82.728906,Florida
706,FL,Seminole,27.867681,-82.7871896,Florida
707,AL,Birmingham,33.562,-86.728521,Alabama
708,AL,Birmingham,33.504955,-86.866486,Alabama
709,AL,Vestavia Hills,33.440542,-86.789845,Alabama
710,AL,Tuscaloosa,33.167636,-87.535354,Alabama
711,AL,Decatur,34.57716,-87.017605,Alabama
712,AL,Huntsville,34.73549,-86.637551,Alabama
713,AL,Gadsden,34.025938,-86.030555,Alabama
714,AL,Montgomery,32.345882,-86.340492,Alabama
715,AL,Mobile,30.67927,-88.128811,Alabama
716,AL,Auburn,32.62192,-85.455132,Alabama
717,TN,Madison,36.251407,-86.719961,Tennessee
718,TN,Murfreesboro,35.862106,-86.389596,Tennessee
719,TN,Old Hickory,36.219753,-86.568904,Tennessee
720,TN,Nashville,36.134991,-86.778633,Tennessee
721,TN,Nashville,36.140596,-86.884048,Tennessee
722,TN,Athens,35.488694,-84.581297,Tennessee
723,TN,Chattanooga,35.032674,-85.313368,Tennessee
724,TN,East Ridge,34.990254,-85.21915,Tennessee
725,TN,Bristol,36.59288,-82.220955,Tennessee
726,TN,Knoxville,35.999905,-83.97261,Tennessee
727,TN,Knoxville,35.931011,-84.02858,Tennessee
728,TN,Knoxville,35.893982,-84.144295,Tennessee
729,TN,Memphis,35.086247,-89.961313,Tennessee
730,TN,Memphis,35.051569,-89.886731,Tennessee
731,TN,Memphis,35.021787,-90.018291,Tennessee
732,TN,Memphis,35.156709,-89.883324,Tennessee
733,TN,Jackson,35.616308,-88.827415,Tennessee
734,MS,Meridian,32.363752,-88.677422,Mississippi
735,KY,Louisville,38.1814,-85.720367,Kentucky
736,KY,Nicholasville,37.860298,-84.579527,Kentucky
737,KY,Elsmere,39.007025,-84.612321,Kentucky
738,KY,Williamstown,38.618571,-84.571131,Kentucky
739,OH,Newark,40.097302,-82.426417,Ohio
740,OH,Columbus,39.938742,-82.983508,Ohio
741,OH,Columbus,39.956715,-82.905265,Ohio
742,OH,Columbus,40.059485,-82.94039,Ohio
743,OH,Columbus,39.916487,-82.879865,Ohio
744,OH,Toledo,41.671071,-83.668157,Ohio
745,OH,Zanesville,39.930268,-82.015608,Ohio
746,OH,Elyria,41.418151,-82.119724,Ohio
747,OH,Cleveland,41.470108,-81.727211,Ohio
748,OH,Kent,41.152247,-81.387525,Ohio
749,OH,Streetsboro,41.237132,-81.334295,Ohio
750,OH,Ravenna,41.156473,-81.218073,Ohio
751,OH,Akron,41.102004,-81.486049,Ohio
752,OH,Middletown,39.511958,-84.403688,Ohio
753,OH,Cincinnati,39.238577,-84.591462,Ohio
754,OH,Cincinnati,39.073461,-84.327457,Ohio
755,OH,Dayton,39.762211,-84.172943,Ohio
756,OH,Springfield,39.926878,-83.824835,Ohio
757,OH,Lima,40.755423,-84.133445,Ohio
758,IN,Indianapolis,39.848997,-86.121599,Indiana
759,IN,Indianapolis,39.809333,-86.22093,Indiana
760,IN,Indianapolis,39.707455,-86.148264,Indiana
761,IN,Schererville,41.488621,-87.470114,Indiana
762,IN,South Bend,41.671669,-86.296555,Indiana
763,IN,Fort Wayne,41.078751,-85.127096,Indiana
764,IN,Jeffersonville,38.294297,-85.754386,Indiana
765,IN,Corydon,38.264522,-86.004718,Indiana
766,IN,Richmond,39.83365,-84.8217,Indiana
767,IN,Terre Haute,39.47424,-87.357,Indiana
768,MI,Southfield,42.455292,-83.278765,Michigan
769,MI,Roseville,42.52831,-82.915655,Michigan
770,MI,Ann Arbor,42.234259,-83.737314,Michigan
771,MI,Monroe,41.945195,-83.403622,Michigan
772,MI,Detroit,42.434284,-83.023111,Michigan
773,MI,Flint,43.006557,-83.653593,Michigan
774,MI,Saginaw,43.458534,-83.974541,Michigan
775,MI,Lansing,42.683876,-84.549126,Michigan
776,MI,Kalamazoo,42.281637,-85.572424,Michigan
777,MI,Benton Harbor,42.09029997125783,-86.43595863439327,Michigan
778,MI,Grand Rapids,43.026211,-85.633492,Michigan
779,MI,Grand Rapids,42.9133,-85.573181,Michigan
780,MI,Wyoming,42.915035,-85.704193,Michigan
781,WI,Milwaukee,43.043536,-87.938324,Wisconsin
782,WI,Janesville,42.691453,-88.999215,Wisconsin
783,WI,Madison,43.054595,-89.502097,Wisconsin
784,WI,La Crosse,43.853849,-91.247163,Wisconsin
785,WI,Schofield,44.929573,-89.613274,Wisconsin
786,WI,Eau Claire,44.821107,-91.475037,Wisconsin
787,WI,Oshkosh,44.015715,-88.552507,Wisconsin
788,MN,St. Paul,44.955788,-93.137634,Minnesota
789,MN,Maplewood,45.009006,-93.02441,Minnesota
790,MN,Blaine,45.149783,-93.23668,Minnesota
791,MN,Rochester,44.030825,-92.48439,Minnesota
792,MN,St. Cloud,45.574016,-94.144245,Minnesota
793,MN,St. Cloud,45.566092,-94.142634,Minnesota
794,SD,Rapid City,44.084749,-103.255668,South Dakota
795,MT,Billings,45.819742,-108.469457,Montana
796,MT,Billings,45.783615,-108.572077,Montana
797,MT,Bozeman,45.688156,-111.046806,Montana
798,IL,Des Plaines,42.02364882070916,-87.92126835581973,Illinois
799,IL,Evanston,42.041376,-87.703147,Illinois
800,IL,Markham,41.600255,-87.688178,Illinois
801,IL,Chicago,41.911872,-87.746203,Illinois
802,IL,Chicago,41.958921,-87.74721,Illinois
803,IL,Chicago,41.766351,-87.583615,Illinois
804,IL,Cicero,41.850832,-87.750927,Illinois
805,IL,Bloomington,40.491139,-88.994306,Illinois
806,IL,Champaign,40.116631,-88.23472,Illinois
807,IL,Springfield,39.806744,-89.685933,Illinois
808,MO,Florissant,38.799838,-90.315377,Missouri
809,MO,Hazelwood,38.777908,-90.347558,Missouri
810,MO,St. Louis,38.619434,-90.266613,Missouri
811,MO,Cape Girardeau,37.288958,-89.555506,Missouri
812,MO,Independence,39.100229,-94.410752,Missouri
813,MO,Columbia,38.966223,-92.349019,Missouri
814,MO,Springfield,37.229904,-93.261109,Missouri
815,KS,Overland Park,38.988019,-94.668054,Kansas
816,KS,Topeka,38.997337,-95.689621,Kansas
817,KS,Wichita,37.649657,-97.275034,Kansas
818,NE,Omaha,41.212537,-96.047094,Nebraska
819,NE,Omaha,41.285855,-96.051335,Nebraska
820,NE,Omaha,41.213045,-96.126906,Nebraska
821,NE,Grand Island,40.90402,-98.340395,Nebraska
822,LA,Kenner,30.006852,-90.243176,Louisiana
823,LA,New Orleans,29.967617,-90.046877,Louisiana
824,LA,New Orleans,30.010121,-90.017176,Louisiana
825,LA,New Orleans,30.027845,-89.926302,Louisiana
826,LA,Slidell,30.284678,-89.751435,Louisiana
827,LA,Lafayette,30.172869,-92.069393,Louisiana
828,LA,Lake Charles,30.224182,-93.180004,Louisiana
829,LA,Baton Rouge,30.472995,-91.110941,Louisiana
830,LA,Baton Rouge,30.462576,-91.038888,Louisiana
831,LA,Shreveport,32.455797,-93.775523,Louisiana
832,AR,North Little Rock,34.7592786,-92.2632375,Arkansas
833,AR,Sherwood,34.831727,-92.180558,Arkansas
834,AR,North Little Rock,34.756992,-92.25117,Arkansas
835,AR,Little Rock,34.669848,-92.340035,Arkansas
836,OK,Norman,35.202983,-97.431548,Oklahoma
837,OK,Midwest City,35.435812,-97.390557,Oklahoma
838,OK,Oklahoma City,35.510859,-97.591798,Oklahoma
839,OK,Oklahoma City,35.553439,-97.63109,Oklahoma
840,OK,Oklahoma City,35.609805,-97.526721,Oklahoma
841,OK,Oklahoma City,35.404533,-97.495571,Oklahoma
842,OK,Tulsa,36.148825,-95.886746,Oklahoma
843,OK,Tulsa,36.159247,-95.986658,Oklahoma
844,OK,Tulsa,36.074887,-95.975331,Oklahoma
845,OK,Tulsa,36.089288,-95.861207,Oklahoma
846,TX,Grand Prairie,32.746089,-96.990371,Texas
847,TX,Lewisville,33.05020425693676,-97.01037903121336,Texas
848,TX,Plano,33.013038,-96.653415,Texas
849,TX,Sherman,33.669845,-96.611592,Texas
850,TX,Canton,32.581777,-95.865982,Texas
851,TX,Ennis,32.351483,-96.634258,Texas
852,TX,Corsicana,32.121118,-96.4657355,Texas
853,TX,Waxahachie,32.380016,-96.852036,Texas
854,TX,Dallas,32.856957,-96.88043,Texas
855,TX,Dallas,32.793288,-96.724451,Texas
856,TX,Dallas,32.706231,-96.875512,Texas
857,TX,Mt. Pleasant,33.1649643,-95.0120417,Texas
858,TX,Paris,33.627921,-95.560593,Texas
859,TX,Mt. Vernon,33.16374,-95.2183,Texas
860,TX,Daingerfield,32.998939,-94.719002,Texas
861,TX,Athens,32.202382,-95.872096,Texas
862,TX,Jacksonville,32.00063,-95.276422,Texas
863,TX,Palestine,31.757045,-95.605923,Texas
864,TX,Crockett,31.30506,-95.458688,Texas
865,TX,Center,31.818815,-94.199453,Texas
866,TX,Nacogdoches,31.666202,-94.6723,Texas
867,TX,Arlington,32.736576,-97.146715,Texas
868,TX,Mansfield,32.583037,-97.15356,Texas
869,TX,Weatherford,32.70841,-97.776932,Texas
870,TX,Fort Worth,32.708106,-97.321323,Texas
871,TX,Fort Worth,32.79679,-97.399138,Texas
872,TX,North Richland Hills,32.841069,-97.204346,Texas
873,TX,Denton,33.196607,-97.134351,Texas
874,TX,Bowie,33.551185,-97.835833,Texas
875,TX,Justin,33.087743,-97.295963,Texas
876,TX,Nocona,33.79977,-97.731178,Texas
877,TX,Wichita Falls,33.920282,-98.497836,Texas
878,TX,Wichita Falls,33.882771,-98.532658,Texas
879,TX,Wichita Falls,33.90152859066813,-98.4543539940567,Texas
880,TX,Cross Plains,32.126915,-99.192004,Texas
881,TX,Graham,33.093112,-98.611983,Texas
882,TX,Lipan,32.528238,-98.125407,Texas
883,TX,Belton,31.028231,-97.475508,Texas
884,TX,Mexia,31.701195,-96.484639,Texas
885,TX,Waco,31.52894,-97.169273,Texas
886,TX,Brady,31.117996,-99.335654,Texas
887,TX,Goldthwaite,31.46793,-98.567344,Texas
888,TX,San Angelo,31.461103,-100.444826,Texas
889,TX,Houston,29.77029,-95.188511,Texas
890,TX,Houston,29.841582,-95.262951,Texas
891,TX,Houston,29.68976,-95.504232,Texas
892,TX,Houston,29.68574,-95.644866,Texas
893,TX,Houston,29.804408,-95.467504,Texas
894,TX,Houston,29.898444,-95.63561,Texas
895,TX,Conroe,30.29924336751172,-95.45782414351652,Texas
896,TX,Tomball,30.07143484501876,-95.62618232618104,Texas
897,TX,Spring,30.073148,-95.437741,Texas
898,TX,Bay City,28.982758,-95.976858,Texas
899,TX,Sealy,29.84541548837777,-96.27067007011414,Texas
900,TX,Brazoria,29.028093,-95.569144,Texas
901,TX,Brookshire,29.778203,-95.957393,Texas
902,TX,Eagle Lake,29.578554,-96.316759,Texas
903,TX,Missouri City,29.5918718,-95.5632799,Texas
904,TX,Rosenberg,29.532978,-95.819677,Texas
905,TX,Pasadena,29.685153,-95.159918,Texas
906,TX,Baytown,29.751333,-94.96447,Texas
907,TX,Channelview,29.777074,-95.137535,Texas
908,TX,Fresno,29.539439,-95.448125,Texas
909,TX,Pearland,29.554259,-95.331049,Texas
910,TX,Texas City,29.395802,-94.950107,Texas
911,TX,Stowell,29.786063,-94.382951,Texas
912,TX,Beaumont,30.065031,-94.133469,Texas
913,TX,Flynn,31.1470823,-96.1247157,Texas
914,TX,Hallettsville,29.441843,-96.947415,Texas
915,TX,Boerne,29.792388,-98.752098,Texas
916,TX,Three Rivers,28.4602411,-98.1823748,Texas
917,TX,Kenedy,28.81349316145646,-97.8573306428528,Texas
